"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2013","LV","Latvia",1.317102100,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2013","MT","Malta",0.000000000,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2013","NO","Norway",1.071082500,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2013","PL","Poland",0.529189030,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2013","RO","Romania",0.221446120,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2013","SE","Sweden",3.232244680,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2013","SI","Slovenia",1.346807430,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2013","SK","Slovakia",3.001999900,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2013","UK","United Kingdom",0.090591970,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","AT","Austria",1.345760300,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","BE","Belgium",-,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","BG","Bulgaria",0.311668210,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","CY","Cyprus",0.000000000,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","CZ","Czechia",5.520260780,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","DE","Germany",3.490704700,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","DK","Denmark",4.466890690,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","EE","Estonia",4.675510470,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","ES","Spain",-,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","EU27_21","EU (without UK)",2.480817000,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","EU27_UK_21","EU (with UK until 2019)",1.936653000,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","EUEEA30_21","EU/EEA (without UK)",2.514522000,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","EUEEAUK_21","EU/EEA (with UK until 2019)",1.973076000,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","FI","Finland",10.915264750,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","FR","France",-,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","HR","Croatia",0.506326850,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","HU","Hungary",0.470877250,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","IE","Ireland",0.116931300,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","IS","Iceland",0.968464430,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","IT","Italy",-,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","LT","Lithuania",6.885477460,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","LU","Luxembourg",3.440105230,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","LV","Latvia",1.466430060,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","MT","Malta",0.000000000,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","NO","Norway",4.065163890,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","PL","Poland",0.575150870,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","RO","Romania",0.171637050,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","SE","Sweden",2.534777680,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","SI","Slovenia",0.985832980,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","SK","Slovakia",3.185942270,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2014","UK","United Kingdom",-,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","AT","Austria",1.466291480,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","BE","Belgium",3.021229870,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","BG","Bulgaria",0.184804990,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","CY","Cyprus",0.000000000,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","CZ","Czechia",6.784029170,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","DE","Germany",3.840057130,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","DK","Denmark",4.887863190,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","EE","Estonia",4.079525280,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","ES","Spain",-,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","EU27_21","EU (without UK)",2.586846000,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","EU27_UK_21","EU (with UK until 2019)",2.054484000,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","EUEEA30_21","EU/EEA (without UK)",2.560397000,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","EUEEAUK_21","EU/EEA (with UK until 2019)",2.042884000,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","FI","Finland",10.761997020,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","FR","France",-,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","HR","Croatia",0.400410030,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","HU","Hungary",0.436210570,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","IE","Ireland",0.267135650,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","IS","Iceland",0.270022020,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","IT","Italy",-,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","LT","Lithuania",5.807774150,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","LU","Luxembourg",2.592504230,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","LV","Latvia",3.390120290,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","MT","Malta",0.000000000,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","NO","Norway",1.466364280,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","PL","Poland",0.469924750,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","PT","Portugal",0.271563780,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","RO","Romania",0.132899430,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","SE","Sweden",2.467062550,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","SI","Slovenia",0.537612000,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","SK","Slovakia",4.167507930,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2015","UK","United Kingdom",0.066300690,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2016","AT","Austria",1.045934820,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2016","BE","Belgium",3.057323710,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2016","BG","Bulgaria",0.156499080,""
"Yersiniosis","Confirmed cases","Age-standardised rate","N/100000","2016","CY","Cyprus",0.000000000,""
